mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD,destination_id,mine_processed_quantity_tons_fraction
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,NAM,Africa,1,Africa,0,294.396,66.542,0.0010830454589866154,25.860286680691353,114.41142372710185,mine_3502,1.0
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,TZA,Africa,1,Africa,0,3409.488,695.349,0.011317582532248564,,,,
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,19.717602707785993,18.559174991101454,mine_2157,0.020649171550477373
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,35.76442205478592,33.66322859869158,mine_2261,0.03745413158777833
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,114.17248168852602,107.46474093369174,mine_2263,0.11956662255899726
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,1.1216479546828986,1.0557500816846708,mine_2299,0.0011746408211350916
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,77.7368867460516,73.16977148615067,mine_2345,0.08140960815613733
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,7.685673101235107,7.2341325730180595,mine_2845,0.008048786898704748
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,35.68513234255103,33.588597231675536,mine_2857,0.037371095790050254
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,32.6545212778113,30.73603741930733,mine_2865,0.03419730186053395
mine_3535,ZMB,Copper,,,,,,,,,,,,,,,0.0,23877.3787989364,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,630.347529586711,593.3140189597558,mine_3169,0.6601286407761857
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,NAM,Africa,1,Africa,0,294.396,66.542,0.0010830454589866154,128.64278024219882,569.1430965733276,mine_3502,1.0
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,TZA,Africa,1,Africa,0,3409.488,695.349,0.011317582532248564,,,,
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,98.08581255731409,92.32317875421748,mine_2157,0.020649171550477373
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,177.9112019789904,167.45875141816532,mine_2261,0.03745413158777833
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,567.954472157107,534.5866123765705,mine_2263,0.11956662255899726
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,5.579671761764336,5.25186079434498,mine_2299,0.0011746408211350916
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,386.70450029665585,363.9852469498279,mine_2345,0.08140960815613733
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,38.23261389108214,35.98641184161905,mine_2845,0.008048786898704748
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,177.5167729012139,167.08749541993276,mine_2857,0.037371095790050254
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,162.4409062638969,152.8973501365008,mine_2865,0.03419730186053395
mine_3537,ZMB,Copper,,,,,,,,,,,,,,,0.0,118778.74485764187,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,3135.6828996556324,2951.4585780924203,mine_3169,0.6601286407761857
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,NAM,Africa,1,Africa,0,294.396,66.542,0.0010830454589866154,4693.197716883496,20763.707659217238,mine_3502,1.0
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,TZA,Africa,1,Africa,0,3409.488,695.349,0.011317582532248564,,,,
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,3578.4061156480234,3368.1713884677642,mine_2157,0.020649171550477373
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,6490.6281204726265,6109.29760961501,mine_2261,0.03745413158777833
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,20720.343784571996,19503.004085877175,mine_2263,0.11956662255899726
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,203.55983230438383,191.60050057223876,mine_2299,0.0011746408211350916
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,14107.909316666814,13279.056366381665,mine_2345,0.08140960815613733
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,1394.8176173298784,1312.8707695522435,mine_2845,0.008048786898704748
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,6476.238400009435,6095.753298772194,mine_2857,0.037371095790050254
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,5926.234561868764,5578.062703769008,mine_2865,0.03419730186053395
mine_3538,ZMB,Copper,Cobalt,U3O8,,,,,,,,,,,,,0.0,4333334.005457933,ZMB,ZAF,Africa,1,Africa,0,2312.696,2457.05,0.03999123628690246,114397.24637346576,107676.30048184968,mine_3169,0.6601286407761857
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0059415508849454905,0.0032045217281279647,mine_2157,0.020649171550477373
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.010776976119174357,0.005812464591511657,mine_2261,0.03745413158777833
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.03440385830195353,0.0185554097902937,mine_2263,0.11956662255899726
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.00033798877563913474,0.00018229118901317152,mine_2299,0.0011746408211350916
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.023424636102264407,0.012633865604583763,mine_2345,0.08140960815613733
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0023159416736809133,0.0012490821938749782,mine_2845,0.008048786898704748
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.010753083566571587,0.005799578359374858,mine_2857,0.037371095790050254
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.009839862516300625,0.005307040846047815,mine_2865,0.03419730186053395
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.18994408081669192,0.1024446219334142,mine_3169,0.6601286407761857
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,908.4070285649789,667.5216948951438,mine_3412,0.01762199868079201
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,5743.31210539603,4220.338802267998,mine_3453,0.11141331491517198
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,21602.3313561758,15873.968812571233,mine_3489,0.4190591251390035
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,132.72404669215572,97.52916678908397,mine_3586,0.0025746861287646292
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,1081.8249174496018,794.9537814745144,mine_3589,0.020986096175698132
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,3388.740401672091,2490.1367617742935,mine_3592,0.06573746900896048
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,849.400431340232,624.1620746468503,mine_3600,0.016477341995236504
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,8019.86414665977,5893.2099154538755,mine_3605,0.15557567364469205
mine_3546,COD,Zinc,Copper,Lead,Cobalt,Silver,,,,,,,,,,,0.0,82555.17632353317,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,9822.99814065077,7218.200830257026,mine_3633,0.1905542943116806
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0005622187458631733,0.00030322759528060854,mine_2157,0.020649171550477373
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0010197704463445257,0.0005500039663539405,mine_2261,0.03745413158777833
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.003255462158270498,0.0017558040692218825,mine_2263,0.11956662255899726
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,3.19821590751902e-05,1.7249288216746832e-05,mine_2299,0.0011746408211350916
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.002216554193802403,0.0011954784555679402,mine_2345,0.08140960815613733
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.00021914578339609508,0.00011819429608854623,mine_2845,0.008048786898704748
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0010175096155917614,0.0005487846077367805,mine_2857,0.037371095790050254
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0009310961515785013,0.0005021782875359503,mine_2865,0.03419730186053395
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.017973442451107356,0.009693813615190382,mine_3169,0.6601286407761857
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,85.95793761981383,63.16418346114198,mine_3412,0.01762199868079201
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,543.4604182517509,399.34919930431073,mine_3453,0.11141331491517198
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,2044.1187625882435,1502.0729453462889,mine_3489,0.4190591251390035
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,12.559001601117082,9.228689091289686,mine_3586,0.0025746861287646292
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,102.36759056850624,75.22243378782218,mine_3589,0.020986096175698132
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,320.659271556744,235.6289787536458,mine_3592,0.06573746900896048
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,80.37444338880299,59.061283092339934,mine_3600,0.016477341995236504
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,758.8789610390502,557.644485746972,mine_3605,0.15557567364469205
mine_3551,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,7811.776520290757,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,929.5003614706271,683.0216380807536,mine_3633,0.1905542943116806
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0021868252997726103,0.0011794444454725174,mine_2157,0.020649171550477373
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.003966534073144092,0.002139314274822839,mine_2261,0.03745413158777833
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.012662557167545685,0.006829435674762367,mine_2263,0.11956662255899726
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.00012439890188933544,6.709342253883459e-05,mine_2299,0.0011746408211350916
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.008621585148112154,0.004649973966903797,mine_2345,0.08140960815613733
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0008523969486881887,0.0004597325842958489,mine_2845,0.008048786898704748
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.003957740268374993,0.002134571415761092,mine_2857,0.037371095790050254
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.003621623497570668,0.0019532898756231846,mine_2865,0.03419730186053395
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.06991011766380016,0.037705389620960136,mine_3169,0.6601286407761857
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,334.3449397345994,245.6855724727477,mine_3412,0.01762199868079201
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,2113.8622658931513,1553.322330335704,mine_3453,0.11141331491517198
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,7950.874385920502,5842.5144005899765,mine_3489,0.4190591251390035
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,48.84992299401474,35.89622533411462,mine_3586,0.0025746861287646292
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,398.1724881625597,292.5877561501897,mine_3589,0.020986096175698132
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,1247.2472908571433,916.5105501897632,mine_3592,0.06573746900896048
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,312.62718924094986,229.72679060188088,mine_3600,0.016477341995236504
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,2951.7616117859366,2169.0331008759126,mine_3605,0.15557567364469205
mine_3554,COD,Copper,,,,,,,,,,,,,,,0.0,30384.953643824156,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,3615.416457683251,2656.7043689621682,mine_3633,0.1905542943116806
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0027322012029179343,0.0014735880058777291,mine_2157,0.020649171550477373
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.004955754429577045,0.0026728413265102824,mine_2261,0.03745413158777833
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.015820492806985016,0.008532639698185598,mine_2263,0.11956662255899726
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.00015542294549960347,8.38259598457848e-05,mine_2299,0.0011746408211350916
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.010771736231138723,0.005809638505294725,mine_2345,0.08140960815613733
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0010649776042062486,0.0005743860380453339,mine_2845,0.008048786898704748
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.004944767523594725,0.002666915638145911,mine_2857,0.037371095790050254
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.004524826046967416,0.002440424001121633,mine_2865,0.03419730186053395
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.08734511512969532,0.047108797803641994,mine_3169,0.6601286407761857
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,417.72776573756653,306.9574952875392,mine_3412,0.01762199868079201
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,2641.0417998532594,1940.7079019543976,mine_3453,0.11141331491517198
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,9933.755825726099,7299.5885290961,mine_3489,0.4190591251390035
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,61.032684403538646,44.84844310529938,mine_3586,0.0025746861287646292
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,497.47336983877625,365.5566905119175,mine_3589,0.020986096175698132
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,1558.3003126817505,1145.0806006203732,mine_3592,0.06573746900896048
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,390.5937902756992,287.01872696012816,mine_3600,0.016477341995236504
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,3687.906220623617,2709.9717787233412,mine_3605,0.15557567364469205
mine_3558,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,37962.706442482784,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,4517.071023349972,3319.264174157183,mine_3633,0.1905542943116806
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0016460391833832456,0.0008877763450392489,mine_2157,0.020649171550477373
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0029856388195704637,0.0016102772920615412,mine_2261,0.03745413158777833
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.009531198153678698,0.005140565513954482,mine_2263,0.11956662255899726
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,9.363595112100911e-05,5.050170329458595e-05,mine_2299,0.0011746408211350916
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.006489529354788104,0.003500068959340995,mine_2345,0.08140960815613733
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0006416053342180425,0.00034604403365357775,mine_2845,0.008048786898704748
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.0029790196592642125,0.001606707307821048,mine_2857,0.037371095790050254
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.002726022140443805,0.0014702553844222806,mine_2865,0.03419730186053395
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZAF,Africa,0,Africa,0,0.802,1.487,3.4854020253021906e-06,0.05262185004056516,0.028381118851737226,mine_3169,0.6601286407761857
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,251.66384878860066,184.92930328002782,mine_3412,0.01762199868079201
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,1591.1193812771528,1169.1969268979126,mine_3453,0.11141331491517198
mine_3560,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,22870.97386710256,COD,ZMB,Africa,0,Africa,1,195760.02,266402.994,0.6244260489806102,5984.680524202919,4397.702749209994,mine_3489,0.4190591251390035
