mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_approx_copper_export,id,iso3
mine_3653,COD,Copper,Silver,,,,,,,,,,,,,,0.0,67381.87592525473,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,23065.44766816121,port1195_land,CHN
mine_3653,COD,Copper,Silver,,,,,,,,,,,,,,0.0,67381.87592525473,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.002684935948833385,port1114_land,NLD
mine_3653,COD,Copper,Silver,,,,,,,,,,,,,,0.0,67381.87592525473,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.06033209014437371,port1095_land,RUS
mine_3653,COD,Copper,Silver,,,,,,,,,,,,,,0.0,67381.87592525473,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,2241.131830232102,port541_land,TWN
mine_3673,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,2116.813561687062,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,724.6051220732957,port1195_land,CHN
mine_3673,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,2116.813561687062,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,8.43477381819441e-05,port1114_land,NLD
mine_3673,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,2116.813561687062,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.0018953432932648615,port1095_land,RUS
mine_3673,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,2116.813561687062,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,70.40555322363451,port541_land,TWN
mine_3681,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,29574.016061570925,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,10123.462881357062,port1195_land,CHN
mine_3681,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,29574.016061570925,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.0011784227996734498,port1114_land,NLD
mine_3681,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,29574.016061570925,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.026479853498544575,port1095_land,RUS
mine_3681,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,29574.016061570925,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,983.63644278625,port541_land,TWN
mine_3685,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,6038.203265818377,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,2066.933571157137,port1195_land,CHN
mine_3685,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,6038.203265818377,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.00024060162754659342,port1114_land,NLD
mine_3685,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,6038.203265818377,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.005406460101341099,port1095_land,RUS
mine_3685,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,6038.203265818377,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,200.83159381683296,port541_land,TWN
mine_3694,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,129.87272652044763,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,44.45665152453935,port1195_land,CHN
mine_3694,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,129.87272652044763,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,5.174981364344355e-06,port1114_land,NLD
mine_3694,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,129.87272652044763,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.00011628487536350256,port1095_land,RUS
mine_3694,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,129.87272652044763,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,4.319587385885082,port541_land,TWN
mine_3701,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,11970.711056564536,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,4097.686590562584,port1195_land,CHN
mine_3701,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,11970.711056564536,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.00047699165402459654,port1114_land,NLD
mine_3701,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,11970.711056564536,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.010718283049258582,port1095_land,RUS
mine_3701,COD,Copper,Cobalt,,,,,,,,,,,,,,0.0,11970.711056564536,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,398.1477394475897,port541_land,TWN
mine_3743,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,26074.73370341906,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,8925.625733017585,port1195_land,CHN
mine_3743,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,26074.73370341906,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.0010389884359145293,port1114_land,NLD
mine_3743,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,26074.73370341906,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.023346681324667662,port1095_land,RUS
mine_3743,COD,Cobalt,Copper,,,,,,,,,,,,,,0.0,26074.73370341906,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,867.2497591545396,port541_land,TWN
mine_6332,MOZ,Graphite,Vanadium,Lanthanides,U3O8,Copper,Zinc,,,,,,,,,,0.0,207394.572,MOZ,NLD,Africa,0,Europe,0,0.707,0.016,0.1523809523809524,31602.9824,port1114_land,NLD
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,CHN,Africa,0,Asia,0,10820.983,4384.772,0.8511593630801364,742333.9562826847,port1195_land,CHN
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,GBR,Africa,0,Europe,0,0.005,0.001,1.9411713153617484e-07,0.1692981884309343,port493_land,GBR
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,IND,Africa,0,Asia,0,0.25,0.08,1.5529370522893986e-05,13.543855074474745,port1367_land,IND
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,KHM,Africa,0,Asia,0,306.277,332.152,0.06447639347400354,56232.73188371169,port535_land,KHM
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,KOR,Africa,0,Asia,0,0.1,0.2548325473958299,4.946736312253482e-05,43.14268862735421,port915_land,KOR
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,NLD,Africa,0,Europe,0,0.464,0.015,2.9117569730426226e-06,2.539472826464015,port1114_land,NLD
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,SGP,Africa,0,Asia,0,3474.303,431.9,0.0838391891104739,73119.88758332052,port1201_land,SGP
mine_10426,TZA,Copper,Silver,,,,,,,,,,,,,,0.0,872144.4990000001,TZA,USA,Africa,0,North America,0,0.1,0.003,5.823513946085246e-07,0.507894565292803,port812_land,USA
mine_10511,COD,Copper,Silver,,,,,,,,,,,,,,0.0,29435.42320557254,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,10076.021247782512,port1195_land,CHN
mine_10511,COD,Copper,Silver,,,,,,,,,,,,,,0.0,29435.42320557254,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.001172900351148355,port1114_land,NLD
mine_10511,COD,Copper,Silver,,,,,,,,,,,,,,0.0,29435.42320557254,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.026355760831686562,port1095_land,RUS
mine_10511,COD,Copper,Silver,,,,,,,,,,,,,,0.0,29435.42320557254,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,979.026822517362,port541_land,TWN
mine_10514,COD,Tin,Zinc,Silver,Lead,Copper,,,,,,,,,,,0.0,8215.362529771017,COD,CHN,Africa,0,Asia,0,404840.346,146041.7,0.3423093725343476,2812.1955927081076,port1195_land,CHN
mine_10514,COD,Tin,Zinc,Silver,Lead,Copper,,,,,,,,,,,0.0,8215.362529771017,COD,NLD,Africa,0,Europe,0,1.177,0.017,3.984655980506875e-08,0.0003273539343628417,port1114_land,NLD
mine_10514,COD,Tin,Zinc,Silver,Lead,Copper,,,,,,,,,,,0.0,8215.362529771017,COD,RUS,Africa,0,Europe,0,2.372,0.382,8.953756379727214e-07,0.007355835466270914,port1095_land,RUS
mine_10514,COD,Tin,Zinc,Silver,Lead,Copper,,,,,,,,,,,0.0,8215.362529771017,COD,TWN,Africa,0,Asia,0,28870.405,14190.0,0.03326015786081915,273.2442546240426,port541_land,TWN
